ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"United States Senator","REP","","Kevin  Cramer ",1,3568,68.42%,5/5,"Ramsey",
"United States Senator","DEM","","Katrina  Christiansen ",1,1640,31.45%,5/5,"Ramsey",
"United States Senator","NON","","write-in ",1,7,0.13%,5/5,"Ramsey",
"United States Senator","REP","","Kevin  Cramer ",1,1596,60.62%,1/1,"Ransom",
"United States Senator","DEM","","Katrina  Christiansen ",1,1033,39.23%,1/1,"Ransom",
"United States Senator","NON","","write-in ",1,4,0.15%,1/1,"Ransom",
"United States Senator","REP","","Kevin  Cramer ",1,970,80.50%,5/5,"Renville",
"United States Senator","DEM","","Katrina  Christiansen ",1,234,19.42%,5/5,"Renville",
"United States Senator","NON","","write-in ",1,1,0.08%,5/5,"Renville",
"United States Senator","REP","","Kevin  Cramer ",1,5321,64.83%,13/13,"Richland",
"United States Senator","DEM","","Katrina  Christiansen ",1,2877,35.05%,13/13,"Richland",
"United States Senator","NON","","write-in ",1,10,0.12%,13/13,"Richland",
"United States Senator","DEM","","Katrina  Christiansen ",1,2534,62.97%,5/5,"Rolette",
"United States Senator","REP","","Kevin  Cramer ",1,1486,36.93%,5/5,"Rolette",
"United States Senator","NON","","write-in ",1,4,0.10%,5/5,"Rolette",
"United States Senator","REP","","Kevin  Cramer ",1,1235,60.75%,2/2,"Sargent",
"United States Senator","DEM","","Katrina  Christiansen ",1,797,39.20%,2/2,"Sargent",
"United States Senator","NON","","write-in ",1,1,0.05%,2/2,"Sargent",
"United States Senator","REP","","Kevin  Cramer ",1,581,77.57%,1/1,"Sheridan",
"United States Senator","DEM","","Katrina  Christiansen ",1,162,21.63%,1/1,"Sheridan",
"United States Senator","NON","","write-in ",1,6,0.80%,1/1,"Sheridan",
"United States Senator","DEM","","Katrina  Christiansen ",1,665,70.15%,3/3,"Sioux",
"United States Senator","REP","","Kevin  Cramer ",1,281,29.64%,3/3,"Sioux",
"United States Senator","NON","","write-in ",1,2,0.21%,3/3,"Sioux",
"United States Senator","REP","","Kevin  Cramer ",1,335,86.12%,3/3,"Slope",
"United States Senator","DEM","","Katrina  Christiansen ",1,52,13.37%,3/3,"Slope",
"United States Senator","NON","","write-in ",1,2,0.51%,3/3,"Slope",
"United States Senator","REP","","Kevin  Cramer ",1,12074,81.34%,8/8,"Stark",
"United States Senator","DEM","","Katrina  Christiansen ",1,2716,18.30%,8/8,"Stark",
"United States Senator","NON","","write-in ",1,53,0.36%,8/8,"Stark",
"United States Senator","REP","","Kevin  Cramer ",1,585,57.86%,5/5,"Steele",
"United States Senator","DEM","","Katrina  Christiansen ",1,422,41.74%,5/5,"Steele",
"United States Senator","NON","","write-in ",1,4,0.40%,5/5,"Steele",
"United States Senator","REP","","Kevin  Cramer ",1,6771,68.00%,9/9,"Stutsman",
"United States Senator","DEM","","Katrina  Christiansen ",1,3171,31.84%,9/9,"Stutsman",
"United States Senator","NON","","write-in ",1,16,0.16%,9/9,"Stutsman",
"United States Senator","REP","","Kevin  Cramer ",1,757,67.95%,3/3,"Towner",
"United States Senator","DEM","","Katrina  Christiansen ",1,355,31.87%,3/3,"Towner",
"United States Senator","NON","","write-in ",1,2,0.18%,3/3,"Towner",
"United States Senator","REP","","Kevin  Cramer ",1,2612,63.49%,12/12,"Traill",
"United States Senator","DEM","","Katrina  Christiansen ",1,1489,36.19%,12/12,"Traill",
"United States Senator","NON","","write-in ",1,13,0.32%,12/12,"Traill",
"United States Senator","REP","","Kevin  Cramer ",1,3124,69.53%,2/2,"Walsh",
"United States Senator","DEM","","Katrina  Christiansen ",1,1355,30.16%,2/2,"Walsh",
"United States Senator","NON","","write-in ",1,14,0.31%,2/2,"Walsh",
"United States Senator","REP","","Kevin  Cramer ",1,20328,72.05%,16/16,"Ward",
"United States Senator","DEM","","Katrina  Christiansen ",1,7772,27.55%,16/16,"Ward",
"United States Senator","NON","","write-in ",1,113,0.40%,16/16,"Ward",
"United States Senator","REP","","Kevin  Cramer ",1,1690,75.45%,1/1,"Wells",
"United States Senator","DEM","","Katrina  Christiansen ",1,537,23.97%,1/1,"Wells",
"United States Senator","NON","","write-in ",1,13,0.58%,1/1,"Wells",
"United States Senator","REP","","Kevin  Cramer ",1,12156,82.31%,24/24,"Williams",
"United States Senator","DEM","","Katrina  Christiansen ",1,2542,17.21%,24/24,"Williams",
"United States Senator","NON","","write-in ",1,70,0.47%,24/24,"Williams",
"Representative in Congress","REP","","Julie  Fedorchak ",1,982,82.73%,1/1,"Adams",
"Representative in Congress","DEM","","Trygve  Hammer ",1,201,16.93%,1/1,"Adams",
"Representative in Congress","NON","","write-in ",1,4,0.34%,1/1,"Adams",
"Representative in Congress","REP","","Julie  Fedorchak ",1,3600,68.87%,15/15,"Barnes",
"Representative in Congress","DEM","","Trygve  Hammer ",1,1614,30.88%,15/15,"Barnes",
"Representative in Congress","NON","","write-in ",1,13,0.25%,15/15,"Barnes",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1140,59.22%,8/8,"Benson",
"Representative in Congress","DEM","","Trygve  Hammer ",1,777,40.36%,8/8,"Benson",
"Representative in Congress","NON","","write-in ",1,8,0.42%,8/8,"Benson",
"Representative in Congress","REP","","Julie  Fedorchak ",1,550,85.54%,3/3,"Billings",
"Representative in Congress","DEM","","Trygve  Hammer ",1,90,14.00%,3/3,"Billings",
"Representative in Congress","NON","","write-in ",1,3,0.47%,3/3,"Billings",
"Representative in Congress","REP","","Julie  Fedorchak ",1,2637,77.51%,5/5,"Bottineau",
"Representative in Congress","DEM","","Trygve  Hammer ",1,750,22.05%,5/5,"Bottineau",
"Representative in Congress","NON","","write-in ",1,15,0.44%,5/5,"Bottineau",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1368,85.18%,4/4,"Bowman",
"Representative in Congress","DEM","","Trygve  Hammer ",1,233,14.51%,4/4,"Bowman",
"Representative in Congress","NON","","write-in ",1,5,0.31%,4/4,"Bowman",
"Representative in Congress","REP","","Julie  Fedorchak ",1,880,84.86%,6/6,"Burke",
"Representative in Congress","DEM","","Trygve  Hammer ",1,148,14.27%,6/6,"Burke",
"Representative in Congress","NON","","write-in ",1,9,0.87%,6/6,"Burke",
"Representative in Congress","REP","","Julie  Fedorchak ",1,37214,72.91%,30/30,"Burleigh",
"Representative in Congress","DEM","","Trygve  Hammer ",1,13465,26.38%,30/30,"Burleigh",
"Representative in Congress","NON","","write-in ",1,362,0.71%,30/30,"Burleigh",
"Representative in Congress","REP","","Julie  Fedorchak ",1,50662,56.78%,34/34,"Cass",
"Representative in Congress","DEM","","Trygve  Hammer ",1,38349,42.98%,34/34,"Cass",
"Representative in Congress","NON","","write-in ",1,220,0.25%,34/34,"Cass",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1479,75.57%,3/3,"Cavalier",
"Representative in Congress","DEM","","Trygve  Hammer ",1,472,24.12%,3/3,"Cavalier",
"Representative in Congress","NON","","write-in ",1,6,0.31%,3/3,"Cavalier",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1795,74.82%,1/1,"Dickey",
"Representative in Congress","DEM","","Trygve  Hammer ",1,603,25.14%,1/1,"Dickey",
"Representative in Congress","NON","","write-in ",1,1,0.04%,1/1,"Dickey",
"Representative in Congress","REP","","Julie  Fedorchak ",1,913,77.83%,4/4,"Divide",
"Representative in Congress","DEM","","Trygve  Hammer ",1,258,21.99%,4/4,"Divide",
"Representative in Congress","NON","","write-in ",1,2,0.17%,4/4,"Divide",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1866,84.97%,10/10,"Dunn",
"Representative in Congress","DEM","","Trygve  Hammer ",1,322,14.66%,10/10,"Dunn",
"Representative in Congress","NON","","write-in ",1,8,0.36%,10/10,"Dunn",
"Representative in Congress","REP","","Julie  Fedorchak ",1,867,72.55%,3/3,"Eddy",
"Representative in Congress","DEM","","Trygve  Hammer ",1,323,27.03%,3/3,"Eddy",
"Representative in Congress","NON","","write-in ",1,5,0.42%,3/3,"Eddy",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1567,84.07%,5/5,"Emmons",
"Representative in Congress","DEM","","Trygve  Hammer ",1,277,14.86%,5/5,"Emmons",
"Representative in Congress","NON","","write-in ",1,20,1.07%,5/5,"Emmons",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1344,79.76%,1/1,"Foster",
"Representative in Congress","DEM","","Trygve  Hammer ",1,337,20.00%,1/1,"Foster",
"Representative in Congress","NON","","write-in ",1,4,0.24%,1/1,"Foster",
"Representative in Congress","REP","","Julie  Fedorchak ",1,840,86.69%,1/1,"Golden Valley",
"Representative in Congress","DEM","","Trygve  Hammer ",1,124,12.80%,1/1,"Golden Valley",
"Representative in Congress","NON","","write-in ",1,5,0.52%,1/1,"Golden Valley",
"Representative in Congress","REP","","Julie  Fedorchak ",1,18749,61.39%,20/20,"Grand Forks",
"Representative in Congress","DEM","","Trygve  Hammer ",1,11741,38.44%,20/20,"Grand Forks",
"Representative in Congress","NON","","write-in ",1,51,0.17%,20/20,"Grand Forks",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1072,82.84%,5/5,"Grant",
"Representative in Congress","DEM","","Trygve  Hammer ",1,213,16.46%,5/5,"Grant",
"Representative in Congress","NON","","write-in ",1,9,0.70%,5/5,"Grant",
"Representative in Congress","REP","","Julie  Fedorchak ",1,982,77.75%,5/5,"Griggs",
"Representative in Congress","DEM","","Trygve  Hammer ",1,278,22.01%,5/5,"Griggs",
"Representative in Congress","NON","","write-in ",1,3,0.24%,5/5,"Griggs",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1064,84.24%,2/2,"Hettinger",
"Representative in Congress","DEM","","Trygve  Hammer ",1,194,15.36%,2/2,"Hettinger",
"Representative in Congress","NON","","write-in ",1,5,0.40%,2/2,"Hettinger",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1137,82.81%,6/6,"Kidder",
"Representative in Congress","DEM","","Trygve  Hammer ",1,230,16.75%,6/6,"Kidder",
"Representative in Congress","NON","","write-in ",1,6,0.44%,6/6,"Kidder",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1626,77.35%,4/4,"LaMoure",
"Representative in Congress","DEM","","Trygve  Hammer ",1,476,22.65%,4/4,"LaMoure",
"Representative in Congress","NON","","write-in ",1,0,0.00%,4/4,"LaMoure",
"Representative in Congress","REP","","Julie  Fedorchak ",1,875,86.63%,5/5,"Logan",
"Representative in Congress","DEM","","Trygve  Hammer ",1,130,12.87%,5/5,"Logan",
"Representative in Congress","NON","","write-in ",1,5,0.50%,5/5,"Logan",
"Representative in Congress","REP","","Julie  Fedorchak ",1,2040,75.11%,8/8,"McHenry",
"Representative in Congress","DEM","","Trygve  Hammer ",1,666,24.52%,8/8,"McHenry",
"Representative in Congress","NON","","write-in ",1,10,0.37%,8/8,"McHenry",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1132,82.39%,6/6,"McIntosh",
"Representative in Congress","DEM","","Trygve  Hammer ",1,237,17.25%,6/6,"McIntosh",
"Representative in Congress","NON","","write-in ",1,5,0.36%,6/6,"McIntosh",
"Representative in Congress","REP","","Julie  Fedorchak ",1,4540,84.23%,11/11,"McKenzie",
"Representative in Congress","DEM","","Trygve  Hammer ",1,824,15.29%,11/11,"McKenzie",
"Representative in Congress","NON","","write-in ",1,26,0.48%,11/11,"McKenzie",
"Representative in Congress","REP","","Julie  Fedorchak ",1,4180,78.07%,6/6,"McLean",
"Representative in Congress","DEM","","Trygve  Hammer ",1,1135,21.20%,6/6,"McLean",
"Representative in Congress","NON","","write-in ",1,39,0.73%,6/6,"McLean",
"Representative in Congress","REP","","Julie  Fedorchak ",1,3733,84.04%,14/14,"Mercer",
"Representative in Congress","DEM","","Trygve  Hammer ",1,689,15.51%,14/14,"Mercer",
"Representative in Congress","NON","","write-in ",1,20,0.45%,14/14,"Mercer",
"Representative in Congress","REP","","Julie  Fedorchak ",1,12536,76.21%,17/17,"Morton",
"Representative in Congress","DEM","","Trygve  Hammer ",1,3822,23.24%,17/17,"Morton",
"Representative in Congress","NON","","write-in ",1,91,0.55%,17/17,"Morton",
"Representative in Congress","REP","","Julie  Fedorchak ",1,2833,70.83%,6/6,"Mountrail",
"Representative in Congress","DEM","","Trygve  Hammer ",1,1154,28.85%,6/6,"Mountrail",
"Representative in Congress","NON","","write-in ",1,13,0.33%,6/6,"Mountrail",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1158,66.78%,2/2,"Nelson",
"Representative in Congress","DEM","","Trygve  Hammer ",1,573,33.04%,2/2,"Nelson",
"Representative in Congress","NON","","write-in ",1,3,0.17%,2/2,"Nelson",
"Representative in Congress","REP","","Julie  Fedorchak ",1,860,82.45%,1/1,"Oliver",
"Representative in Congress","DEM","","Trygve  Hammer ",1,178,17.07%,1/1,"Oliver",
"Representative in Congress","NON","","write-in ",1,5,0.48%,1/1,"Oliver",
"Representative in Congress","REP","","Julie  Fedorchak ",1,2374,77.23%,6/6,"Pembina",
"Representative in Congress","DEM","","Trygve  Hammer ",1,693,22.54%,6/6,"Pembina",
"Representative in Congress","NON","","write-in ",1,7,0.23%,6/6,"Pembina",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1508,77.57%,9/9,"Pierce",
"Representative in Congress","DEM","","Trygve  Hammer ",1,421,21.66%,9/9,"Pierce",
"Representative in Congress","NON","","write-in ",1,15,0.77%,9/9,"Pierce",
"Representative in Congress","REP","","Julie  Fedorchak ",1,3648,70.67%,5/5,"Ramsey",
"Representative in Congress","DEM","","Trygve  Hammer ",1,1499,29.04%,5/5,"Ramsey",
"Representative in Congress","NON","","write-in ",1,15,0.29%,5/5,"Ramsey",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1679,64.55%,1/1,"Ransom",
"Representative in Congress","DEM","","Trygve  Hammer ",1,919,35.33%,1/1,"Ransom",
"Representative in Congress","NON","","write-in ",1,3,0.12%,1/1,"Ransom",
"Representative in Congress","REP","","Julie  Fedorchak ",1,988,82.61%,5/5,"Renville",
"Representative in Congress","DEM","","Trygve  Hammer ",1,194,16.22%,5/5,"Renville",
"Representative in Congress","NON","","write-in ",1,14,1.17%,5/5,"Renville",
"Representative in Congress","REP","","Julie  Fedorchak ",1,5571,68.91%,13/13,"Richland",
"Representative in Congress","DEM","","Trygve  Hammer ",1,2496,30.87%,13/13,"Richland",
"Representative in Congress","NON","","write-in ",1,18,0.22%,13/13,"Richland",
"Representative in Congress","DEM","","Trygve  Hammer ",1,2429,61.46%,5/5,"Rolette",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1517,38.39%,5/5,"Rolette",
"Representative in Congress","NON","","write-in ",1,6,0.15%,5/5,"Rolette",
"Representative in Congress","REP","","Julie  Fedorchak ",1,1325,66.12%,2/2,"Sargent",
"Representative in Congress","DEM","","Trygve  Hammer ",1,675,33.68%,2/2,"Sargent",
"Representative in Congress","NON","","write-in ",1,4,0.20%,2/2,"Sargent",
"Representative in Congress","REP","","Julie  Fedorchak ",1,631,84.81%,1/1,"Sheridan",
"Representative in Congress","DEM","","Trygve  Hammer ",1,107,14.38%,1/1,"Sheridan",
"Representative in Congress","NON","","write-in ",1,6,0.81%,1/1,"Sheridan",
"Representative in Congress","DEM","","Trygve  Hammer ",1,630,66.81%,3/3,"Sioux",
"Representative in Congress","REP","","Julie  Fedorchak ",1,311,32.98%,3/3,"Sioux",
"Representative in Congress","NON","","write-in ",1,2,0.21%,3/3,"Sioux",
"Representative in Congress","REP","","Julie  Fedorchak ",1,345,89.15%,3/3,"Slope",
"Representative in Congress","DEM","","Trygve  Hammer ",1,39,10.08%,3/3,"Slope",
