state,county,municipality,ward,source_level,ballots_cast,registered_voters,registration_denominator_timing,denominator_type,coverage_status,warning_required,source_url,notes
WI,Milwaukee,City of Milwaukee,Ward 325,ward,124,183,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 326,ward,14,19,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 327,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 328,ward,383,433,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 329,ward,47,59,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 330,ward,200,242,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 331,ward,559,673,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 332,ward,158,176,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 333,ward,27,30,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 334,ward,89,121,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 335,ward,416,280,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 336,ward,187,254,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 337,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 338,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 339,ward,43,64,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 340,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 341,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 342,ward,101,100,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 343,ward,310,340,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 344,ward,381,408,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 345,ward,535,565,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 346,ward,123,142,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 347,ward,650,702,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 348,ward,595,665,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 349,ward,740,807,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 350,ward,6,5,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 351,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 352,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 353,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 354,ward,0,0,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 355,ward,58,65,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Milwaukee,City of Milwaukee,Ward 356,ward,137,151,preElectionDay,registered_voters,local_partial,true,https://city.milwaukee.gov/ImageLibrary/Groups/electionAuthors/Election-Results/2024/2024-November-4-General-Election-WardbyWard-Reults.pdf,Official City of Milwaukee ward-by-ward report. Registered voter counts are treated as pre-Election-Day unless a final-denominator source is found.
WI,Dane,Dane County,County total,county,367502,398500,final,registered_voters,county_only,false,https://elections.countyofdane.com/Election-Result/172,Official Dane County 2024 General Election canvass page. This is a county-level turnout total
WI,Jefferson,Town of Aztalan,"Town of Aztalan (W1,3)",ward,562,582,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Aztalan,"Town of Aztalan (W2,4)",ward,341,352,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Cold Spring,Town of Cold Spring (W1),ward,502,499,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Concord,"Town of Concord (W1,2)",ward,1387,1417,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Farmington,Town of Farmington (W1-3),ward,993,1049,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Hebron,"Town of Hebron (W1,2)",ward,734,740,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Ixonia,Town of Ixonia (W1-6),ward,3239,3383,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Jefferson,"Town of Jefferson (W1,2)",ward,912,929,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Jefferson,"Town of Jefferson (W3,4)",ward,480,486,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Koshkonong,Town of Koshkonong (W1-6),ward,2420,2600,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Lake Mills,Town of Lake Mills (W1-3),ward,1585,1663,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Milford,"Town of Milford (W1,2)",ward,757,784,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Oakland,Town of Oakland (W1-4),ward,2243,2365,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Palmyra,"Town of Palmyra (W1,2)",ward,863,895,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Sullivan,Town of Sullivan (W1-4),ward,1576,1675,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Sumner,Town of Sumner (W1),ward,597,612,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Waterloo,Town of Waterloo (W1),ward,631,650,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Town of Watertown,"Town of Watertown (W1,2)",ward,1359,1430,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Village of Cambridge,Village of Cambridge (W1),ward,60,61,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Village of Johnson Creek,Village of Johnson Creek(W1-4),ward,1933,1959,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Village of Lac La Belle,Village of Lac La Belle (W2),ward,0,0,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Village of Palmyra,"Village of Palmyra (W1,2)",ward,1026,1103,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,Village of Sullivan,"Village of Sullivan (W1,2)",ward,390,429,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Fort Atkinson,City of Fort Atkinson (W1-13),ward,6789,7173,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Jefferson,City of Jefferson (W1-10),ward,4215,4379,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Lake Mills,City of Lake Mills (W1-8),ward,4128,4293,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Waterloo,City of Waterloo (W1-5),ward,1967,2107,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,"City of Watertown (W9,10)",ward,1055,1101,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,City of Watertown (W11-13),ward,1229,1339,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,"City of Watertown (W14,15)",ward,900,896,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,"City of Watertown (W16,17)",ward,1424,1478,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,"City of Watertown (W18,19)",ward,1342,1411,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Watertown,City of Watertown (W20-22),ward,1650,1680,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Jefferson,City of Whitewater,City of Whitewater (W11-13),ward,1094,862,unknown,registered_voters,local_partial,true,https://apps.jeffersoncountywi.gov/jc/election/results/11052024,"Jefferson County hosted 2024 Fall General Election results page. Registered-voter denominator timing is not stated, so the app treats it as unknown and warning-gated."
WI,Oneida,Town of Cassian,Town of Cassian W 1-2,ward,820,846,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Crescent,Town of Crescent W 1-3,ward,1412,1474,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Enterprise,Town of Enterprise W 1,ward,256,269,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Hazelhurst,Town of Hazelhurst W 1-2,ward,954,1015,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Lake Tomahawk,Town of Lake Tomahawk W 1-2,ward,785,832,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Little Rice,Town of Little Rice W 1,ward,273,289,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Lynne,Town of Lynne W 1,ward,116,119,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Minocqua,Town of Minocqua W 1-7,ward,3653,3945,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Monico,Town of Monico W 1,ward,192,196,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Newbold,Town of Newbold W 1,ward,296,290,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Newbold,Town of Newbold W 2- 4,ward,1732,1843,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Nokomis,Town of Nokomis W 1-2,ward,1065,1146,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Pelican,Town of Pelican W 1- 4,ward,1780,1921,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Piehl,Town of Piehl W 1,ward,48,49,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Pine Lake,Town of Pine Lake W 1-4,ward,1758,1789,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Schoepke,Town of Schoepke W 1,ward,306,325,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Stella,Town of Stella W 1 - 2,ward,414,424,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Sugar Camp,Town of Sugar Camp W 1-2,ward,1324,1397,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Three Lakes,Town of Three Lakes W 1-4,ward,1848,1984,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Woodboro,Town of Woodboro W 1,ward,607,639,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,Town of Woodruff,Town of Woodruff W 1-3,ward,1429,1514,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
WI,Oneida,City of Rhinelander,City of Rhinelander W 1 - W17,ward,3904,4331,preElectionDay,registered_voters,local_partial,true,https://www.oneidacountywi.gov/election-results/,"Oneida County Nov. 5, 2024 voter turnout table. Registered-voter row is explicitly dated 11/01/2024, before Election Day, so these rows are warning-gated."
